ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
4919,31,10,2022,78,P,609,3,12,40000
6675,21,11,2022,37,L,603,8,8,40000
7222,20,10,2022,28,L,31,14,5,10000
1745,6,12,2022,72,P,703,8,6,50000
2894,27,11,2024,53,P,171,12,10,30000
5131,1,9,2022,50,P,666,13,4,30000
5190,21,11,2024,25,P,975,6,14,40000
918,30,7,2024,78,L,201,10,4,10000
4060,4,8,2022,37,L,886,7,14,10000
9232,17,11,2024,68,P,488,14,9,20000
250,6,5,2022,37,L,150,5,9,20000
3202,25,4,2024,45,L,438,18,14,40000
1920,26,7,2022,54,P,562,20,10,30000
6672,18,3,2024,71,P,793,9,5,30000
9237,22,3,2023,37,P,571,2,5,20000
8564,20,4,2022,29,P,925,11,8,50000
8421,31,10,2024,32,P,679,5,11,50000
1628,16,6,2024,69,L,945,1,6,50000
2178,18,5,2023,77,L,524,10,14,10000
2230,22,2,2023,70,P,561,1,8,10000
2438,14,2,2024,42,P,540,19,2,20000
5842,4,6,2022,62,P,926,15,10,40000
2102,7,5,2023,44,P,812,10,9,50000
8576,3,4,2022,68,L,307,12,8,30000
1981,2,5,2022,59,L,318,20,3,30000
1963,23,9,2023,59,L,898,20,3,40000
7088,27,2,2023,67,P,174,6,11,30000
9271,6,10,2022,57,P,607,3,5,40000
5659,25,9,2022,59,L,726,4,8,50000
1558,27,3,2023,46,P,395,16,9,50000
4386,19,4,2023,71,L,336,7,10,10000
3385,11,3,2022,31,P,822,8,2,40000
7957,11,4,2024,35,P,641,9,3,30000
2840,29,10,2023,70,L,681,7,2,20000
6155,16,12,2024,54,L,541,19,13,10000
8374,20,8,2022,28,L,85,4,8,20000
1970,1,4,2024,38,P,874,6,2,30000
3190,16,9,2022,44,P,497,19,1,40000
1017,13,10,2024,36,P,583,1,8,50000
4046,13,9,2022,79,P,634,9,4,20000
9486,9,10,2024,59,L,26,9,13,50000
8779,9,9,2022,48,L,291,14,7,10000
7343,30,10,2024,70,P,851,10,6,30000
8185,23,4,2024,52,P,699,17,6,50000
1784,11,10,2024,74,L,554,10,9,40000
2770,26,8,2022,54,L,62,12,7,30000
8553,4,12,2024,75,P,423,17,6,50000
1078,19,12,2022,29,L,24,8,10,30000
5515,6,4,2023,37,L,811,5,11,50000
6458,19,10,2024,48,L,577,17,14,40000
4709,9,8,2023,74,P,826,1,11,20000
4100,1,12,2023,31,L,844,18,5,10000
9567,31,11,2024,35,P,475,5,3,40000
1086,6,4,2024,29,L,287,16,11,10000
9929,26,10,2024,47,L,215,7,10,50000
9639,5,9,2022,49,L,720,19,9,20000
8004,9,12,2023,53,P,884,9,1,50000
6372,29,10,2022,48,L,520,19,5,40000
8005,9,12,2022,56,L,867,20,2,30000
7868,17,4,2024,31,P,210,7,6,30000
6979,22,6,2022,21,P,418,13,8,30000
5373,29,2,2023,66,L,352,9,7,20000
8862,22,4,2023,58,P,573,4,11,50000
851,19,9,2023,79,P,801,12,12,40000
1809,26,11,2024,30,L,65,19,8,10000
5568,3,10,2023,80,P,745,8,3,40000
6695,4,5,2022,59,P,738,16,8,40000
8574,18,1,2024,45,P,728,2,14,20000
524,31,5,2024,73,L,74,1,1,10000
4612,11,10,2024,77,L,920,17,9,40000
5644,12,1,2024,70,L,909,12,8,30000
1028,31,6,2022,75,P,756,14,10,50000
2752,7,12,2023,58,L,431,16,1,30000
1571,13,8,2024,62,L,329,6,11,10000
5611,14,12,2024,51,L,961,10,2,20000
8206,4,5,2023,53,P,214,8,6,10000
9279,5,7,2023,40,L,221,12,3,50000
5040,5,6,2024,39,P,429,15,8,10000
7091,3,7,2023,65,P,612,14,5,50000
8309,9,12,2024,35,P,329,15,14,50000
6533,19,9,2022,42,P,6,17,10,20000
1288,25,9,2024,31,P,632,3,13,30000
938,18,4,2024,72,P,149,7,5,30000
6206,27,4,2024,36,P,65,17,10,50000
2222,16,12,2024,71,L,811,1,8,20000
4296,7,2,2023,76,P,104,2,2,30000
8927,10,12,2023,48,L,76,14,3,30000
8047,11,8,2024,67,P,799,17,9,20000
11,11,1,2022,80,L,985,18,7,40000
6121,17,11,2023,67,L,330,5,7,30000
4704,6,12,2022,69,P,959,16,8,30000
3416,26,10,2023,55,L,549,19,4,10000
2239,1,6,2022,68,L,628,4,10,30000
481,13,3,2024,33,L,911,4,7,20000
6367,6,10,2022,67,L,280,1,10,40000
8807,3,2,2022,66,L,625,13,13,10000
1882,26,8,2024,51,L,61,2,11,30000
5301,20,4,2023,25,P,501,14,12,50000
3629,28,10,2023,61,L,584,6,14,30000
8486,18,5,2023,58,L,524,3,9,40000
3333,22,1,2023,45,P,225,2,8,50000
7730,26,9,2022,73,P,899,14,5,10000
1700,7,6,2024,36,P,950,5,10,20000
3205,31,10,2022,44,L,811,19,10,40000
5977,20,10,2024,43,L,661,12,12,50000
9522,17,3,2024,70,L,129,20,9,30000
9081,23,12,2023,27,L,680,8,4,30000
9240,12,12,2024,39,L,331,5,4,10000
3594,6,6,2024,37,P,620,4,14,20000
4218,24,8,2023,41,P,758,4,14,10000
8475,12,5,2024,78,P,792,13,11,10000
9704,19,2,2022,33,P,903,10,2,40000
8621,16,6,2024,25,L,292,11,4,20000
8756,3,3,2022,80,P,38,11,13,40000
1471,19,4,2023,71,P,380,14,1,50000
3058,28,4,2022,65,P,768,4,4,50000
477,29,10,2022,55,L,569,4,6,50000
3104,23,4,2024,79,L,155,10,5,10000
3438,8,4,2024,50,P,325,2,9,10000
8812,8,11,2022,43,L,866,14,14,50000
3527,28,7,2022,33,L,330,13,1,40000
7247,26,8,2022,60,L,527,18,3,10000
15,29,11,2024,74,L,717,17,14,20000
7176,30,4,2023,75,L,389,12,1,30000
6300,24,1,2023,52,P,560,16,11,20000
8178,5,10,2022,30,P,862,19,2,50000
5283,25,9,2023,42,L,71,5,14,10000
2217,11,1,2023,69,P,548,10,6,10000
1771,22,12,2022,79,P,786,16,5,50000
2172,30,7,2024,44,P,590,2,5,10000
4130,3,6,2023,70,L,33,20,4,40000
9060,8,10,2024,30,P,119,10,4,40000
8456,30,1,2023,71,L,275,10,5,30000
9952,16,5,2022,48,L,900,12,4,20000
4108,30,9,2022,45,P,121,7,2,50000
8687,5,10,2022,35,L,457,16,8,50000
8192,5,9,2022,32,L,950,13,12,40000
8258,18,5,2023,53,P,862,9,1,40000
7735,6,9,2022,38,L,71,15,13,30000
9903,20,12,2024,26,P,813,8,10,10000
9705,3,1,2023,40,P,101,3,7,50000
9690,27,6,2022,70,L,913,10,13,30000
2057,24,11,2023,63,P,869,17,1,30000
6952,29,2,2024,21,L,769,15,7,50000
984,28,9,2023,67,L,159,10,12,20000
1843,2,1,2023,73,L,31,10,12,10000
6277,10,4,2022,23,L,70,12,4,50000
9299,3,4,2024,59,L,649,3,2,40000
8008,11,9,2023,73,P,521,10,9,20000
7287,29,6,2022,65,L,238,1,12,10000
1234,26,3,2024,63,P,270,7,12,30000
8705,4,12,2023,63,P,375,11,12,50000
1963,13,8,2022,52,P,579,11,8,40000
1897,22,1,2024,42,P,427,20,9,10000
7372,16,12,2024,29,L,18,11,14,40000
5684,22,1,2024,78,P,847,18,4,50000
2539,5,7,2023,74,L,677,14,7,40000
8907,9,12,2023,33,L,499,20,9,10000
9051,7,2,2023,28,L,221,16,7,40000
1383,15,12,2023,60,P,666,12,14,10000
6432,28,10,2024,47,P,905,2,6,50000
4596,17,8,2024,42,P,997,17,5,30000
5869,17,4,2023,24,L,54,9,4,50000
628,26,6,2022,23,L,109,12,11,40000
902,2,11,2023,63,P,355,4,9,20000
5307,16,2,2024,60,P,541,15,13,50000
7222,24,2,2022,80,L,625,17,9,30000
746,2,4,2023,23,L,159,6,9,10000
2887,28,5,2023,27,P,114,2,8,50000
3928,13,2,2023,22,P,525,2,11,10000
3260,25,6,2022,62,L,351,17,6,30000
1557,2,1,2023,58,L,23,19,14,20000
5093,24,10,2024,47,P,69,18,9,10000
3999,14,3,2022,65,L,504,3,4,50000
3365,22,12,2022,42,L,501,17,13,40000
1095,25,3,2024,63,P,796,15,3,40000
2975,16,10,2023,64,L,848,20,4,20000
278,13,6,2024,31,P,150,1,4,50000
1953,13,12,2023,48,P,610,13,3,30000
1666,12,1,2022,67,L,524,15,3,30000
2148,6,8,2022,61,L,449,19,1,40000
9929,27,6,2022,34,P,962,9,6,20000
1026,23,4,2022,25,L,344,18,1,50000
8018,30,7,2023,66,P,116,7,3,40000
428,21,8,2022,49,L,993,19,5,20000
775,28,8,2024,42,L,582,12,6,50000
1511,17,12,2023,30,P,985,14,7,30000
84,11,1,2022,23,L,585,3,2,40000
8414,11,4,2022,53,L,485,10,6,30000
1510,13,7,2023,75,P,490,4,5,40000
9304,20,6,2024,77,P,406,13,1,30000
1640,3,9,2023,49,L,730,6,7,20000
3522,14,7,2023,29,P,923,10,3,20000
5334,16,6,2023,38,P,57,20,4,40000
5944,10,5,2023,71,P,396,1,11,50000
9683,9,8,2024,48,L,180,16,10,40000
8123,19,1,2023,42,L,285,9,7,40000
5175,31,12,2022,22,L,406,20,1,20000
842,15,6,2023,74,P,936,16,4,10000
2749,31,1,2024,37,L,266,5,12,10000
3620,29,1,2023,34,P,107,16,7,40000
7999,27,2,2024,28,P,343,7,4,20000
1369,19,2,2023,68,P,325,8,11,40000
6012,6,8,2022,79,L,174,10,11,50000
9436,9,12,2024,64,L,898,19,1,50000
4003,5,1,2023,30,P,302,14,14,20000
7229,4,3,2022,70,L,791,1,9,10000
1350,9,5,2024,78,P,296,17,6,10000
1083,26,6,2022,66,P,942,1,13,10000
5957,15,5,2022,38,L,84,17,12,20000
108,29,10,2024,53,L,253,6,9,50000
2540,24,12,2022,27,L,559,1,8,20000
2583,26,6,2023,38,P,633,1,2,30000
2742,6,3,2022,37,L,866,11,8,20000
4557,15,4,2022,32,L,583,13,10,30000
3527,2,3,2022,62,L,836,18,12,20000
5860,12,9,2024,31,P,193,2,14,40000
3404,7,5,2024,27,P,774,2,1,40000
4019,7,8,2022,35,L,763,16,3,40000
3801,5,11,2022,44,P,560,13,2,40000
3612,20,1,2023,52,P,570,1,13,40000
7086,24,3,2023,43,P,366,11,13,20000
2844,27,4,2023,24,P,567,11,14,50000
1606,22,1,2024,29,P,972,14,8,20000
3944,29,2,2024,75,P,129,3,11,20000
8554,31,3,2022,76,L,996,10,3,20000
6441,20,1,2023,32,P,740,16,11,20000
4568,2,4,2024,53,P,737,17,2,10000
1885,27,6,2024,49,L,491,5,5,50000
1759,13,1,2024,37,P,794,8,11,20000
9449,4,9,2024,73,L,873,13,12,40000
7725,21,1,2024,54,P,571,14,5,10000
4774,27,10,2023,63,L,738,10,12,20000
9213,31,10,2022,47,P,908,6,7,10000
5431,13,10,2024,68,L,763,7,4,30000
3291,6,8,2024,72,L,725,9,13,10000
2365,4,1,2022,61,L,692,16,1,40000
9876,20,5,2022,73,P,679,19,9,30000
9017,25,2,2024,33,L,495,15,10,10000
3067,20,11,2023,73,L,730,6,11,30000
50,12,7,2023,68,L,824,16,14,30000
2152,20,6,2022,60,L,411,13,10,50000
1016,26,11,2022,79,L,800,10,7,10000
8330,23,12,2024,40,L,71,11,1,20000
3110,14,9,2024,23,L,156,16,14,10000
111,12,10,2023,50,P,77,9,7,20000
4391,12,12,2023,38,L,941,16,4,20000
6678,11,3,2024,70,L,906,18,10,10000
7535,28,4,2024,28,L,533,6,14,30000
9365,2,1,2022,37,L,961,18,12,40000
6752,10,11,2023,63,L,655,12,8,20000
8509,10,12,2022,63,L,325,12,14,30000
1287,29,8,2023,48,P,378,16,6,30000
7564,29,8,2023,58,L,624,14,2,50000
6742,6,3,2024,35,P,82,17,13,10000
5377,16,9,2023,24,L,341,15,10,30000
5085,2,4,2023,70,L,173,19,2,10000
3852,2,5,2024,70,L,957,17,3,10000
6418,12,4,2024,68,L,365,9,1,20000
6744,15,9,2022,61,L,498,3,9,40000
6460,31,8,2023,47,P,764,20,12,20000
3063,29,12,2024,58,L,13,9,6,20000
2164,5,7,2022,35,P,578,13,10,10000
3694,18,7,2024,72,P,543,11,7,20000
6338,6,5,2022,51,L,919,15,5,40000
7149,1,11,2022,58,P,40,2,10,50000
5628,4,8,2022,78,L,527,14,12,10000
2542,15,12,2022,65,L,236,6,11,50000
9511,9,1,2023,78,P,348,9,5,20000
1822,5,12,2023,50,L,543,13,8,20000
5847,13,1,2024,64,P,554,3,12,40000
3242,12,6,2024,27,P,990,10,14,20000
7513,8,4,2024,32,P,290,5,11,40000
9848,25,3,2023,46,P,355,5,12,10000
3870,31,2,2024,73,P,949,10,2,30000
7827,15,9,2022,50,P,209,1,6,10000
9334,4,2,2023,24,L,604,1,11,40000
9219,22,4,2023,25,L,411,16,13,40000
3761,5,1,2023,58,L,358,20,5,10000
3238,11,5,2024,75,P,362,17,6,10000
9415,6,6,2023,61,P,650,6,11,30000
8956,27,12,2022,64,P,699,2,13,40000
3219,15,6,2022,74,P,280,5,2,50000
9703,23,6,2022,53,L,296,7,1,20000
3979,13,7,2024,47,L,243,9,9,40000
3393,18,5,2022,78,L,600,9,3,40000
477,8,9,2022,44,L,981,17,5,30000
869,21,7,2024,24,L,194,20,2,50000
5431,27,2,2024,78,P,581,8,14,50000
4330,6,6,2024,68,P,878,18,10,10000
5159,20,12,2024,30,P,470,15,11,10000
8024,6,1,2023,31,P,954,15,10,40000
3975,1,8,2023,42,L,885,2,14,10000
9163,3,1,2024,36,P,578,15,14,10000
192,8,12,2023,64,L,594,8,14,10000
9482,27,9,2023,63,L,780,20,4,30000
5941,14,12,2023,70,P,932,18,4,20000
8444,7,3,2024,79,P,801,5,13,30000
3243,20,5,2023,61,L,963,10,6,10000
9310,1,5,2024,31,L,194,9,6,10000
7272,28,8,2023,41,P,340,3,4,10000
1933,10,7,2022,48,L,313,9,9,10000
5118,23,11,2022,28,P,641,5,1,20000
724,11,2,2023,68,P,263,14,12,10000
2770,9,2,2024,21,L,197,17,11,10000
6127,29,11,2023,57,L,171,1,11,40000
1137,20,10,2022,67,L,7,19,11,50000
1921,13,4,2022,23,P,779,9,2,30000
4444,24,12,2024,54,P,872,18,8,10000
3366,22,5,2023,42,L,693,20,13,40000
6092,15,1,2022,43,L,148,16,4,30000
2166,13,9,2022,33,L,737,2,11,50000
7896,22,5,2022,74,L,735,17,3,20000
1089,21,2,2024,79,P,413,10,4,20000
8018,3,3,2024,58,P,174,1,6,10000
8459,20,9,2023,25,L,410,10,7,10000
1504,26,5,2022,75,P,181,7,6,30000
7845,16,10,2022,78,P,296,14,1,20000
6295,29,5,2022,33,P,509,9,1,10000
3662,21,6,2023,77,L,239,2,4,50000
118,21,11,2024,65,P,716,11,12,10000
3761,23,2,2024,36,P,646,18,9,50000
1286,5,5,2023,65,P,919,15,14,10000
7773,22,3,2023,75,P,863,2,5,10000
4436,24,2,2024,34,P,940,8,3,50000
6259,20,9,2023,73,L,519,1,7,50000
4148,26,3,2023,26,L,89,13,12,30000
5114,16,8,2023,60,P,69,18,7,40000
4779,15,10,2022,64,L,237,18,2,40000
4068,5,7,2023,55,P,176,6,1,20000
7882,3,6,2024,55,L,711,14,2,10000
1764,2,2,2022,55,L,297,20,1,10000
2759,17,11,2024,55,L,141,18,14,40000
4304,10,8,2023,21,L,863,10,5,50000
8551,8,11,2024,25,P,657,12,6,30000
5508,8,12,2024,22,L,26,5,1,40000
2470,18,4,2022,27,L,635,3,5,10000
23,1,2,2022,60,L,127,15,3,10000
4444,23,1,2023,52,P,890,12,13,20000
48,14,5,2024,22,L,599,11,14,50000
3715,2,4,2024,21,L,412,6,10,10000
7567,20,12,2023,45,P,257,17,4,30000
7002,18,12,2022,53,P,923,7,9,10000
1453,4,7,2022,57,P,994,19,6,40000
4443,28,9,2022,45,L,782,8,13,40000
8435,15,12,2022,43,L,113,8,4,20000
8622,7,10,2023,69,P,787,16,11,50000
9622,17,10,2022,69,L,116,19,6,50000
7310,18,4,2022,26,P,362,1,7,40000
8861,22,12,2023,61,L,337,9,3,50000
5956,18,8,2023,53,P,513,7,7,20000
3829,17,5,2022,29,P,491,14,14,40000
4435,13,10,2023,72,L,733,14,14,40000
3034,14,1,2023,43,P,919,19,4,10000
8360,2,10,2022,69,P,157,4,11,40000
3569,17,11,2023,69,P,387,17,3,10000
4115,23,7,2022,69,P,652,19,3,20000
5,25,12,2023,52,P,696,6,13,40000
9245,12,3,2022,78,P,312,19,2,50000
7913,4,9,2023,24,P,236,13,10,20000
6574,5,3,2023,31,L,268,8,2,40000
2633,9,9,2022,50,P,270,7,12,20000
2352,6,8,2023,53,P,958,13,5,20000
7628,30,7,2023,50,P,41,7,5,10000
6794,29,2,2024,74,P,801,2,2,20000
8312,11,11,2022,40,L,654,14,13,50000
7775,27,12,2023,26,L,338,15,7,20000
6971,27,8,2024,47,L,670,20,4,10000
9491,22,5,2022,37,L,719,1,9,20000
9640,31,10,2023,31,P,552,19,12,10000
9107,5,1,2024,74,L,39,4,13,10000
2803,14,4,2023,30,P,735,17,7,50000
2627,23,10,2023,58,L,528,13,10,40000
8041,3,4,2022,74,P,635,12,4,40000
4146,23,1,2022,58,P,239,3,10,40000
8900,31,10,2023,28,L,876,7,14,10000
6539,25,1,2024,40,L,834,4,8,50000
1500,12,4,2023,75,P,868,19,5,20000
4443,5,10,2023,33,P,155,3,4,10000
9141,15,5,2022,53,P,931,4,7,20000
6746,25,8,2022,33,P,82,5,9,50000
2751,6,7,2023,29,L,810,20,5,10000
4518,16,8,2024,35,P,959,18,5,10000
6507,23,8,2023,69,L,296,18,5,10000
1624,28,10,2024,54,P,863,10,11,10000
7306,3,11,2024,21,P,980,16,14,30000
8498,28,5,2024,42,P,303,10,7,20000
4418,28,9,2023,30,P,768,5,5,50000
515,1,12,2022,61,P,134,2,14,40000
7282,20,4,2023,55,P,232,18,8,50000
6249,28,7,2023,48,P,642,14,10,30000
5644,31,7,2024,40,L,890,9,12,20000
1086,4,12,2022,56,P,240,1,3,50000
3060,24,9,2022,40,L,954,15,4,10000
7499,7,5,2022,39,L,383,17,7,10000
350,7,12,2022,54,P,337,8,7,10000
5023,5,6,2023,70,L,168,9,12,30000
9839,23,1,2022,52,P,95,16,12,50000
2655,10,11,2022,24,P,995,12,1,30000
1254,1,11,2024,72,P,516,2,8,10000
8295,25,8,2024,40,P,487,5,13,10000
7516,25,3,2023,29,P,188,12,13,20000
4857,15,10,2024,38,L,522,17,2,50000
5969,7,7,2023,56,L,70,13,5,10000
9409,15,9,2022,54,L,110,11,6,10000
5985,27,3,2024,32,P,594,16,11,10000
7916,5,10,2023,79,L,415,14,3,30000
2011,6,7,2023,33,P,912,20,12,40000
4315,25,9,2022,56,P,506,5,6,40000
8492,28,4,2022,42,L,116,12,6,30000
8958,17,7,2022,25,L,518,10,11,20000
8768,8,1,2024,64,L,120,19,4,30000
5230,7,6,2022,36,L,314,11,8,30000
7119,26,3,2024,62,L,543,2,5,20000
1682,13,8,2024,77,L,975,2,5,10000
4057,10,1,2023,44,P,175,18,6,20000
3850,10,10,2024,73,L,33,5,8,30000
8956,15,4,2024,54,L,245,9,1,10000
1853,1,5,2024,64,P,77,7,6,20000
4313,5,9,2022,30,P,964,13,14,40000
6015,27,1,2024,36,L,630,13,10,50000
276,11,9,2023,26,L,864,4,1,50000
3630,28,11,2024,37,L,852,17,8,20000
6856,17,11,2023,29,P,189,14,4,10000
6903,8,3,2022,48,L,832,1,4,20000
2075,22,2,2024,30,P,446,7,9,50000
1924,15,5,2023,33,P,208,10,9,30000
7202,31,5,2024,57,P,150,4,13,30000
4296,3,2,2022,51,P,979,10,3,20000
8647,2,3,2022,34,P,82,1,5,40000
8310,14,2,2023,36,P,484,13,11,10000
8978,26,10,2022,47,P,242,16,4,40000
7246,7,9,2024,57,P,416,3,14,30000
2462,28,11,2022,26,P,649,5,10,10000
5933,2,6,2023,54,P,579,10,10,40000
6254,11,1,2022,47,P,421,17,3,10000
411,15,4,2022,58,P,592,19,8,30000
4684,21,11,2023,54,L,115,13,13,40000
3366,20,7,2022,32,L,636,20,9,10000
1785,29,4,2024,78,P,615,10,12,10000
9363,21,11,2023,36,P,507,7,10,30000
2343,22,2,2024,27,P,741,1,2,10000
8754,22,11,2022,24,P,819,5,14,20000
7439,13,10,2024,65,P,111,2,14,30000
8407,25,1,2024,74,P,318,9,5,30000
4071,13,8,2024,67,P,523,10,7,20000
9791,26,9,2024,32,L,287,16,9,20000
1300,27,10,2023,46,P,500,1,4,40000
1336,19,9,2024,65,P,397,10,14,30000
2205,17,3,2022,35,P,466,11,8,40000
9686,26,2,2023,75,L,232,6,8,10000
5602,25,5,2022,33,P,610,9,14,30000
4818,16,8,2024,37,P,394,12,9,30000
7491,6,12,2023,78,L,949,15,3,30000
6885,14,5,2024,35,P,230,14,2,30000
3208,12,3,2024,32,L,543,18,14,40000
5714,30,1,2022,65,L,309,19,6,50000
469,5,12,2023,64,P,638,8,7,20000
7937,31,8,2022,25,L,537,19,14,40000
6626,22,5,2022,80,L,750,9,1,50000
4631,4,3,2024,60,L,290,6,3,10000
5142,19,12,2022,67,P,146,4,1,50000
8167,7,5,2022,28,P,544,2,10,30000
8041,9,6,2022,43,P,52,12,5,20000
6062,21,1,2023,74,P,290,1,13,30000
5413,4,6,2022,66,P,939,8,10,50000
3046,8,9,2024,29,L,320,3,8,50000
820,10,11,2023,46,L,894,4,7,10000
1853,13,8,2023,30,P,796,10,5,10000
1883,29,12,2023,29,P,453,18,2,10000
4876,17,3,2024,59,L,216,3,14,20000
3278,9,12,2024,57,L,872,12,4,30000
4053,25,2,2023,45,P,404,19,12,30000
9522,17,9,2022,47,L,812,4,11,30000
619,26,3,2024,75,L,98,5,3,40000
3727,5,1,2024,31,P,846,13,10,40000
1152,13,3,2023,38,P,507,7,12,20000
3006,9,12,2023,73,L,342,13,5,40000
8721,6,10,2023,72,P,984,12,13,30000
6100,13,1,2024,29,L,871,3,8,50000
7904,30,10,2024,42,L,735,4,9,50000
6927,26,11,2024,56,P,842,12,4,30000
2569,3,1,2022,68,L,813,16,7,20000
1916,9,1,2023,77,L,381,12,1,10000
5343,30,11,2023,42,P,199,8,11,20000
2613,2,5,2023,75,P,603,10,12,50000
120,5,11,2022,44,P,848,11,3,10000
2205,20,9,2024,60,P,631,2,3,20000
7762,31,5,2024,76,L,557,2,4,20000
6946,15,1,2023,38,P,883,14,1,10000
1362,9,1,2024,80,P,405,6,9,20000
3579,13,10,2022,59,L,615,16,12,30000
8883,21,10,2023,43,P,384,1,7,20000
2775,23,6,2024,43,P,985,8,13,30000
7479,15,11,2023,21,P,928,13,2,50000
8542,6,7,2022,53,P,628,6,1,20000
4691,22,4,2022,27,P,754,12,14,20000
8575,31,5,2022,73,P,869,4,11,30000
6519,8,1,2023,46,L,153,8,9,50000
9151,24,1,2024,22,P,742,4,1,40000
5949,16,11,2024,69,P,594,7,11,10000
8169,2,6,2023,25,P,576,10,6,50000
9485,29,9,2022,38,L,494,7,4,20000
309,15,12,2022,59,P,744,3,5,30000
2067,21,5,2022,73,P,995,12,3,40000
1523,8,11,2023,28,P,970,6,9,20000
9474,23,2,2023,39,L,554,15,3,20000
7226,4,10,2024,39,P,756,17,1,30000
3424,12,3,2022,78,P,244,12,8,20000
7110,31,1,2022,54,L,44,1,6,20000
3627,31,6,2024,50,L,369,3,6,50000
1605,22,4,2022,59,P,184,14,14,40000
715,27,6,2022,57,P,478,18,11,10000
4600,15,2,2024,75,P,124,11,6,30000
1521,30,8,2022,25,L,163,12,11,10000
5803,20,12,2023,76,P,619,11,11,40000
5033,9,5,2023,25,P,496,4,14,30000
1909,1,4,2024,53,L,728,8,1,20000
2844,9,7,2022,34,L,582,15,14,40000
9638,29,1,2022,32,P,982,20,8,50000
2337,30,5,2024,56,L,485,1,8,40000
6725,21,6,2022,48,L,280,9,7,20000
1985,31,4,2022,52,P,564,5,6,50000
2031,3,5,2023,71,L,189,4,11,50000
1914,24,9,2023,62,P,281,10,12,20000
7571,11,7,2023,74,L,643,20,5,40000
142,8,7,2022,29,L,839,15,11,10000
315,5,7,2022,47,P,19,2,3,50000
4231,1,4,2022,43,P,977,19,5,10000
1198,7,4,2022,24,P,21,12,14,20000
7510,17,11,2024,60,L,591,19,14,40000
2695,18,9,2023,22,L,482,20,4,50000
6729,19,2,2022,58,P,954,5,7,40000
1611,5,5,2023,73,P,662,18,2,10000
9831,2,10,2023,24,P,428,18,10,10000
6883,1,6,2024,68,L,99,5,9,10000
3244,22,10,2022,25,P,37,13,1,30000
804,29,9,2023,34,L,322,4,6,10000
5830,9,8,2023,57,L,949,10,7,20000
1421,25,6,2023,36,P,182,4,9,40000
7182,24,3,2023,79,P,599,9,11,30000
8226,16,12,2022,66,P,557,19,14,50000
6327,7,1,2024,70,L,890,16,2,30000
6558,7,10,2023,39,L,780,13,10,30000
3748,16,11,2022,67,L,196,16,9,40000
1465,5,5,2022,75,L,7,4,14,10000
1545,29,6,2023,35,P,730,1,6,20000
3889,25,7,2022,52,P,476,2,11,40000
5975,9,3,2024,23,P,939,15,10,30000
4538,7,3,2022,27,P,889,13,1,20000
2777,29,10,2022,58,L,890,13,2,10000
6733,13,9,2024,69,P,519,4,9,40000
7362,26,6,2022,74,P,363,17,7,30000
1505,26,4,2024,28,P,761,19,11,10000
7479,1,1,2022,55,P,536,13,2,20000
2468,20,8,2023,53,P,240,19,12,50000
7070,26,9,2023,22,P,44,6,4,40000
970,31,6,2022,75,L,47,19,8,10000
8560,30,5,2024,76,P,726,4,5,50000
14,21,1,2022,25,L,303,13,12,30000
3374,5,2,2022,27,P,640,5,6,20000
6879,18,1,2022,65,L,161,11,10,30000
7367,25,3,2024,34,P,468,1,3,40000
5337,31,4,2024,80,L,187,10,11,40000
5249,2,2,2024,68,P,542,14,8,20000
1014,31,7,2024,34,P,986,4,1,50000
3844,22,8,2022,21,P,516,16,10,10000
2868,22,1,2024,59,L,87,17,1,40000
1760,8,3,2023,63,P,887,15,7,30000
5673,8,10,2024,40,P,993,17,12,30000
3206,4,10,2024,67,L,566,20,13,40000
2515,13,7,2024,62,P,418,1,1,20000
4483,2,4,2023,72,L,301,12,11,50000
2849,6,8,2024,74,P,511,1,5,30000
4011,7,6,2023,32,L,39,10,11,50000
9034,4,10,2022,58,L,507,3,3,30000
9457,18,2,2023,65,L,669,16,12,50000
2858,17,11,2023,37,P,803,19,6,10000
7929,13,9,2022,66,P,224,3,11,30000
9179,5,12,2022,71,L,659,8,1,50000
6685,1,1,2024,37,L,505,9,7,10000
7934,27,12,2023,47,P,365,5,1,50000
1989,14,1,2022,64,L,769,1,6,50000
2209,25,11,2022,21,L,135,2,14,20000
4385,4,10,2022,67,P,352,5,3,20000
4031,18,12,2022,43,L,577,5,8,30000
4074,4,1,2024,28,L,449,12,3,50000
8706,18,1,2023,77,L,350,10,2,50000
250,17,10,2024,66,P,583,6,1,40000
2973,15,5,2024,62,P,552,14,12,20000
8932,7,5,2023,50,P,853,17,12,50000
6431,10,9,2024,63,P,330,6,12,50000
1475,25,4,2022,31,L,166,10,12,20000
5146,9,5,2022,31,P,453,14,14,10000
4523,4,9,2023,67,P,976,13,11,50000
3856,28,1,2023,25,L,596,6,4,20000
82,10,4,2023,45,L,375,9,5,30000
4372,6,10,2024,56,P,322,5,13,50000
4022,31,1,2023,49,P,36,15,12,10000
1697,28,1,2024,68,P,19,9,8,50000
1222,10,10,2022,77,L,895,2,11,40000
5577,27,8,2024,22,P,362,1,7,20000
7679,26,4,2023,66,L,853,12,8,40000
6951,28,7,2022,55,L,250,20,13,40000
807,18,4,2024,40,P,374,14,7,20000
8144,31,6,2022,78,P,603,4,7,40000
8693,30,3,2024,71,L,765,6,10,40000
